full_name,stargazers_count,description,created_at,updated_at,forks_count,watchers_count,size,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,open_issues_count
jgmdev/ddos-deflate,800,"Fork of DDoS Deflate with fixes, improvements and new features.",2015-01-08T01:36:10Z,2025-05-16T19:32:54Z,267,800,170,Shell,True,True,True,True,False,False,False,19
Adlik/Adlik,800,Adlik: Toolkit for Accelerating Deep Learning Inference,2019-09-23T21:06:09Z,2025-05-17T16:05:35Z,82,800,55497,C++,True,True,True,True,False,False,False,30
Neph0s/awesome-llm-role-playing-with-persona,800,Awesome-llm-role-playing-with-persona: a curated list of resources for large language models for role-playing with assigned personas,2023-10-30T07:58:56Z,2025-05-19T11:50:30Z,36,800,148,,True,True,True,True,False,False,False,3
precice/precice,800,"A coupling library for partitioned multi-physics simulations, including, but not restricted to fluid-structure interaction and conjugate heat transfer simulations. ",2015-05-22T14:05:22Z,2025-05-19T15:48:59Z,193,800,42418,C++,True,True,True,True,False,False,False,217
hicetnunc2000/hicetnunc,800,hicetnunc UI/UX,2020-09-05T17:45:17Z,2025-03-26T21:57:54Z,280,800,19583,JavaScript,True,True,True,True,True,False,False,141
ausi/slug-generator,800,"Slug Generator Library for PHP, based on Unicode’s CLDR data",2017-07-28T08:59:47Z,2025-05-16T19:21:44Z,54,800,62,PHP,True,True,True,True,False,False,False,12
TonyReet/TYSnapshotScroll,800,"一句代码保存截图，将 UIScrollView UITableView UICollectionView UIWebView WKWebView  网页 保存 为 长图 查看。Save the scroll view page as an image,support UIScrollView,UITableView,UICollectionView,UIWebView,WKWebView.(Support iOS13)",2016-07-12T02:44:44Z,2025-04-11T06:21:31Z,97,800,56772,Objective-C,True,True,True,True,False,False,False,9
nextcloud/passman,800,🔐 Open source password manager with Nextcloud integration,2016-09-07T11:30:00Z,2025-05-16T01:29:25Z,113,800,14729,JavaScript,True,True,True,True,True,False,False,134
whitecube/nova-flexible-content,800,Flexible Content & Repeater Fields for Laravel Nova,2019-02-22T09:19:14Z,2025-05-14T13:00:25Z,247,800,5000,PHP,True,True,True,True,True,True,False,166
streamlit/llm-examples,800,Streamlit LLM app examples for getting started,2023-05-24T21:05:08Z,2025-05-19T08:21:58Z,1635,800,1621,Python,True,True,True,True,False,False,False,26
PhantomBot/PhantomBot,799,"PhantomBot is an actively developed open source interactive Twitch bot with a vibrant community that provides entertainment and moderation for your channel, allowing you to focus on what matters the most to you - your game and your viewers.",2016-01-20T20:13:31Z,2025-05-17T16:15:17Z,337,799,570270,JavaScript,True,True,True,False,True,False,False,28
gh-kL/cocoscreator-list,799,这是一个基于CocosCreator的List（列表）组件。支持虚拟列表、循环列表、不定宽/高、选择模式、滑动模式等。,2019-06-05T07:31:04Z,2025-05-18T07:18:15Z,318,799,25592,TypeScript,True,True,True,True,True,False,False,19
xmake-io/xmake-repo,799,📦 An official xmake package repository ,2017-04-09T13:56:00Z,2025-05-19T13:09:08Z,441,799,11765,Xmake,True,True,True,True,False,True,False,426
chronaeon/beigepaper,799,Rewrite of the Yellowpaper in non-Yellowpaper syntax.,2017-12-23T22:26:50Z,2025-05-07T12:22:17Z,91,799,10911,TeX,True,True,True,True,False,False,False,10
TankerHQ/sdk-js,799,Tanker client-side encryption SDK for JavaScript,2018-10-10T14:36:43Z,2025-05-06T23:32:07Z,26,799,10091,TypeScript,False,False,False,False,False,False,False,0
xcarpentier/rn-tourguide,799,🚩Make an interactive step by step tour guide for your react-native app (a rewrite of react-native-copilot),2020-05-25T22:50:59Z,2025-05-09T13:07:04Z,226,799,3409,TypeScript,True,True,True,True,True,True,False,62
NordicSemiconductor/Android-DFU-Library,799,Device Firmware Update library and Android app,2015-02-18T15:31:26Z,2025-05-12T14:01:21Z,278,799,6211,Java,True,False,True,False,True,False,False,45
warpdotdev/themes,799,"Custom themes repository for Warp, a blazingly fast modern terminal built in Rust.",2021-09-23T01:19:51Z,2025-05-13T01:06:25Z,195,799,12351,Python,True,False,True,False,False,False,False,33
developit/vhtml,799,"Render JSX/Hyperscript to HTML strings, without VDOM 🌈",2016-03-13T01:29:44Z,2025-05-15T09:12:35Z,36,799,20,JavaScript,True,True,True,True,False,False,False,26
kilograham/rp2040-doom,799,Fully-featured Doom port for the Raspberry Pi RP2040 microcontroller,2022-02-27T17:03:32Z,2025-05-16T20:07:24Z,105,799,18118,C,True,True,True,True,True,False,False,16
ArchipelProject/Archipel,799,XMPP Based Orchestrator,2010-09-25T15:03:52Z,2025-04-07T17:37:09Z,125,799,45233,Objective-J,True,True,True,True,False,False,False,100
chrisdickinson/beefy,799,local development server that aims to make using browserify fast and fun,2013-03-25T04:13:25Z,2025-03-04T10:52:42Z,47,799,461,JavaScript,True,True,True,True,True,False,False,47
ryanve/response.js,799,Responsive design toolkit,2011-09-23T23:55:24Z,2025-01-02T01:13:15Z,121,799,469,JavaScript,True,True,True,True,True,False,False,26
NetEase/lordofpomelo,799,the online demo of pomelo,2012-11-20T11:45:53Z,2025-04-25T09:20:35Z,462,799,5919,JavaScript,True,True,True,True,False,False,False,23
sebbo2002/ical-generator,799,ical-generator is a small piece of code which generates ical calendar files,2013-03-09T22:30:46Z,2025-05-19T09:51:57Z,165,799,26078,TypeScript,True,False,True,True,True,False,False,4
origin-space/ui-experiments,799,Beautifully designed open-source layouts and UI experiments built with Origin UI and shadcn/ui.,2025-01-30T14:42:26Z,2025-05-19T17:02:14Z,107,799,1038,TypeScript,True,True,True,True,False,False,False,1
apachecn/RecommenderSystems,799,推荐系统,2017-05-31T08:46:42Z,2025-05-17T03:33:03Z,214,799,18586,Python,True,True,True,True,False,False,False,1
Simp1er/MobileSec,799,记录一些我自己在学习Android逆向过程中的有意思的东西,2020-03-11T15:08:40Z,2025-05-16T07:16:58Z,213,799,8549,JavaScript,True,True,True,False,False,False,False,0
OpenRobotLab/GRUtopia,799,GRUtopia: Dream General Robots in a City at Scale,2024-07-01T06:09:53Z,2025-05-19T17:29:14Z,45,799,16092,Python,True,True,True,False,False,True,False,13
beyondgrep/ack1,799,"This repository is for ack 1.x, which is **no longer being maintained**.  DO NOT SUBMIT ISSUES HERE.  ack 2.0 has a new GitHub project at",2009-03-01T05:16:52Z,2025-04-28T03:27:08Z,95,799,2474,Perl,True,True,True,True,False,False,False,0
sugi-cho/Animation-Texture-Baker,799,頂点の位置と法線を、Texture2Dに保存しておく。ARGBFloatとか、HDR Textureを使用したバージョン,2016-05-06T13:34:50Z,2025-04-27T06:57:10Z,115,799,18080,C#,True,True,True,True,False,True,False,5
vvanders/wasm_lua,799,Lua VM running in a WASM environment,2017-03-18T03:01:58Z,2025-05-08T07:13:43Z,54,799,1641,C,False,True,True,False,False,False,False,5
MorvanZhou/easy-scraping-tutorial,799,Simple but useful Python web scraping tutorial code. ,2017-12-29T05:28:17Z,2025-05-13T01:37:26Z,548,799,3419,Jupyter Notebook,True,True,True,True,False,False,False,7
soynatan/django-easy-audit,799,"Yet another Django audit log app, hopefully the simplest one.",2016-10-23T06:55:16Z,2025-05-18T07:25:02Z,193,799,298,Python,True,True,True,True,False,False,False,107
GenericMappingTools/pygmt,799,A Python interface for the Generic Mapping Tools.,2017-03-17T20:31:51Z,2025-05-17T17:08:31Z,229,799,288059,Python,True,True,True,False,True,False,False,188
protomaps/protomaps-leaflet,799,Lightweight vector map rendering + labeling and symbology for Leaflet,2021-03-30T13:19:59Z,2025-05-18T15:26:24Z,50,799,3003,TypeScript,True,False,True,False,True,True,False,8
bengottlieb/Twitter-OAuth-iPhone,799,An easy way to get Twitter authenticating with OAuth on iPhone,2009-07-27T11:47:29Z,2025-03-15T07:04:36Z,154,799,2304,Objective-C,True,True,True,True,False,False,False,60
goshacmd/nsa_panel,799,Easily add an NSA backdoor into your Rails app.,2013-06-08T17:26:06Z,2025-02-12T13:33:36Z,44,799,2836,Ruby,True,True,True,False,False,False,False,1
rauchg/chat-example,799,,2014-05-28T16:30:50Z,2025-04-23T06:28:17Z,2062,799,3,HTML,True,True,True,True,False,False,False,30
matinlotfali/KDE-Rounded-Corners,799,Rounds the corners of your windows in KDE Plasma 5 and 6,2019-07-16T22:14:05Z,2025-05-19T15:08:06Z,31,799,4421,C++,True,False,True,False,False,True,False,20
MattVitelli/GRUV,799,GRUV is a Python project for algorithmic music generation. ,2015-07-27T01:16:52Z,2025-04-19T12:05:55Z,162,799,3022,Python,True,True,True,True,False,False,False,28
SciRuby/sciruby,1000,Tools for scientific computation in Ruby,2011-01-06T20:50:22Z,2025-05-05T14:45:43Z,79,1000,361,Ruby,True,True,True,True,False,False,False,0
Misaka-Mikoto-Tech/MonoHook,1000,"hook C# method at runtime without modify dll file (such as UnityEditor.dll), works on Windows, Mac, Android il2cpp(armv7a and armv8a)",2018-06-24T10:49:32Z,2025-05-18T18:40:29Z,189,1000,638,C#,True,True,True,True,False,False,False,9
Kosinkadink/ComfyUI-VideoHelperSuite,1000,Nodes related to video workflows,2023-09-23T23:57:29Z,2025-05-19T14:03:44Z,164,1000,691,Python,True,True,True,True,False,True,False,155
sheepdog/sheepdog,1000,Distributed Storage System for QEMU,2011-06-06T10:42:34Z,2025-05-19T04:35:28Z,265,1000,24338,C,True,True,True,True,True,False,False,131
fabienrenaud/java-json-benchmark,1000,Performance testing of serialization and deserialization of Java JSON libraries,2016-06-27T15:46:11Z,2025-05-13T11:23:38Z,134,1000,642,Java,True,False,True,False,False,False,False,11
eunomia-bpf/bpftime,1000,"Userspace eBPF runtime for Observability, Network & General Extensions Framework",2023-08-10T07:36:11Z,2025-05-17T01:32:39Z,95,1000,19795,C++,True,True,True,True,True,True,False,83
igordanchenko/yet-another-react-lightbox,1000,Modern React lightbox component,2022-05-18T22:05:16Z,2025-05-19T02:44:06Z,40,1000,2698,TypeScript,True,False,True,False,False,True,False,1
ruotianluo/self-critical.pytorch,1000,Unofficial pytorch implementation for Self-critical Sequence Training for Image Captioning. and others.,2017-05-05T05:15:04Z,2025-04-17T06:54:51Z,277,1000,614,Python,True,True,True,True,False,False,False,88
martin-helmich/prometheus-nginxlog-exporter,1000,Export metrics from Nginx access log files to Prometheus,2016-06-23T21:36:43Z,2025-05-13T12:57:19Z,182,1000,6851,Go,True,False,True,True,False,True,False,39
zhanghang1989/PyTorch-Multi-Style-Transfer,1000,Neural Style and MSG-Net,2017-04-24T22:07:15Z,2025-05-13T09:01:16Z,204,1000,29685,Jupyter Notebook,True,True,True,True,False,False,False,26
thma/LtuPatternFactory,1000,"Lambda the ultimate Pattern Factory: FP, Haskell, Typeclassopedia vs Software Design Patterns",2018-10-05T19:32:13Z,2025-04-24T17:11:10Z,37,1000,602,Haskell,True,False,True,False,False,False,False,11
NaturalIntelligence/imglab,1000,To speedup and simplify image labeling/ annotation process with multiple supported formats.,2017-10-25T12:28:24Z,2025-05-18T15:02:19Z,619,1000,211489,HTML,True,True,True,True,True,False,False,43
OpenWonderLabs/SwitchBotAPI,1000,SwitchBot Open API Documents,2020-12-16T06:39:56Z,2025-05-19T16:34:37Z,77,1000,327,,True,True,True,True,False,False,False,136
christophercliff/flatmarket,1000,"A free, open source e-commerce platform for static websites.",2015-07-25T18:06:30Z,2025-05-15T00:34:41Z,124,1000,2069,JavaScript,True,True,True,False,False,False,False,11
BillEliot/GASDocumentation_Chinese,1000,,2021-01-24T11:10:22Z,2025-05-15T17:26:10Z,174,1000,4009,,True,True,True,True,False,False,False,1
Spuckwaffel/UEDumper,1000,The most powerful Unreal Engine Dumper and Editor for UE 4.19 - 5.3,2023-06-04T00:28:12Z,2025-05-19T08:37:13Z,185,1000,51720,C++,True,True,True,False,False,False,False,2
simdsoft/yasio,1000,A multi-platform support c++11 library with focus on asio (asynchronous socket I/O) for any client applications.,2015-06-26T15:28:33Z,2025-05-19T18:38:59Z,227,1000,59013,C++,True,False,True,False,True,True,False,2
browserpass/browserpass-legacy,1000,"Legacy Browserpass repo, development is now happening at:",2016-11-03T22:15:43Z,2025-05-04T00:16:51Z,80,1000,779,JavaScript,True,False,True,False,False,False,True,0
robbins23/daisyui-admin-dashboard-template,1000,"Free admin dashboard template using Daisy UI, React js and Tailwind CSS",2022-11-27T08:46:44Z,2025-05-17T18:59:34Z,268,1000,701,JavaScript,True,True,True,True,False,False,False,4
naia-lib/naia,1000,a cross-platform (including Wasm!) networking library built in Rust. Intended to make multiplayer game development dead-simple & lightning-fast ,2020-06-28T03:00:57Z,2025-05-19T00:46:25Z,62,1000,5210,Rust,True,False,True,False,False,False,False,29
bradp/vv,1000,":globe_with_meridians: Variable VVV - a VVV Site Creation Wizard.‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎  ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ :x: This project is no longer maintained. Please update your copy of VVV , which has most of the vv features built in.",2014-12-11T04:43:23Z,2025-03-04T15:05:04Z,88,1000,639,Shell,True,True,True,False,False,False,True,42
nst/JSONTestSuite,1000,A comprehensive test suite for RFC 8259 compliant JSON parsers,2016-10-23T19:14:09Z,2025-05-18T11:37:20Z,157,1000,86935,C++,True,True,True,True,False,False,False,49
rethinkdb/rethinkdb_rebirth,1000,The open-source database for the realtime web.,2018-05-16T14:40:12Z,2025-01-29T04:43:00Z,41,1000,124872,C++,True,True,True,False,False,False,True,19
wasmerio/wasmer-js,1000,Monorepo for Javascript WebAssembly packages by Wasmer,2019-06-17T17:32:00Z,2025-05-18T17:45:46Z,89,1000,48734,Rust,True,True,True,True,True,False,False,44
hcavarsan/kftray,1000,"🦀 ⚡ kubectl port forward manager, with support for UDP and proxy connections through k8s clusters ",2023-11-26T01:02:19Z,2025-05-19T12:21:53Z,57,1000,17676,Rust,True,True,True,True,False,False,False,5
downthemall/downthemall,1000,The DownThemAll! WebExtension,2019-08-20T14:39:15Z,2025-05-19T04:53:17Z,113,1000,8337,TypeScript,True,False,True,True,False,False,False,251
LibCity/Bigscity-LibCity,1000,LibCity: An Open Library for Urban Spatial-temporal Data Mining,2020-12-12T07:18:41Z,2025-05-12T10:42:46Z,175,1000,41261,Python,True,True,True,True,False,True,False,27
libredesktop/Libredesktop.github.io,1000,,2017-11-24T14:34:46Z,2025-03-15T14:10:43Z,0,1000,148,,False,False,True,False,True,False,False,3
google-deepmind/neural-processes,1000,"This repository contains notebook implementations of the following Neural Process variants: Conditional Neural Processes (CNPs), Neural Processes (NPs), Attentive Neural Processes (ANPs).",2018-09-18T10:07:17Z,2025-04-30T10:12:30Z,150,1000,1267,Jupyter Notebook,True,True,True,True,False,False,False,8
secretsquirrel/BDFProxy,1000,Patch Binaries via MITM: BackdoorFactory + mitmProxy.  ,2014-05-14T20:44:55Z,2025-05-08T07:32:03Z,201,1000,182,Python,False,True,True,True,False,False,False,0
bwasty/learn-opengl-rs,1000,Rust port of JoeyDeVries/LearnOpenGL,2017-06-04T19:41:11Z,2025-05-16T15:55:37Z,71,1000,53492,Rust,True,False,True,False,False,False,False,5
snap-research/NeROIC,1000,,2022-01-07T21:28:21Z,2025-05-18T15:03:03Z,134,1000,8908,Python,True,True,True,True,False,False,False,14
OpesanyaAdebayo/systems-design,1000,"All things systems design. Resources, Interview questions, e.t.c",2020-09-06T06:48:50Z,2025-05-19T06:59:37Z,216,1000,61,,True,True,True,True,False,False,False,0
intel/isa-l,1000,Intelligent Storage Acceleration Library,2016-01-25T23:10:55Z,2025-05-17T10:42:54Z,312,1000,2735,C,True,True,True,True,False,False,False,69
SkyD666/PodAura,1000,"All-in-one Android podcast app for RSS, media dl & play. MVI arch, Material You style. ⭐️ Star to support!",2024-02-07T16:20:43Z,2025-05-19T17:46:07Z,29,1000,19089,Kotlin,True,False,True,False,False,True,False,21
lu4p/ToRat,1000,ToRat is a Remote Administation tool written in Go using Tor as a transport mechanism and RPC for communication,2019-01-19T11:44:01Z,2025-05-18T08:56:37Z,198,1000,429,Go,True,True,True,True,True,False,True,14
catppuccin/discord,1000,🎮 Soothing pastel theme for Discord,2022-01-24T17:11:38Z,2025-05-19T18:09:56Z,179,1000,16465,SCSS,True,False,True,False,True,False,False,14
flyover/imgui-js,1000,JavaScript bindings for Dear ImGui using Emscripten and TypeScript,2018-02-09T19:42:03Z,2025-05-17T14:26:47Z,105,1000,28684,TypeScript,True,True,True,True,True,False,False,39
awslabs/aws-cfn-template-flip,1000,Tool for converting AWS CloudFormation templates between JSON and YAML formats.,2016-11-28T23:29:17Z,2025-05-18T20:22:25Z,140,1000,324,Python,True,True,True,False,False,False,False,3
sirius-ai/LPRNet_Pytorch,1000,"Pytorch Implementation For LPRNet, A High Performance And Lightweight License Plate Recognition Framework. ",2019-05-04T15:05:14Z,2025-05-18T04:51:04Z,253,1000,20549,Python,True,True,True,True,False,False,False,72
webfansplz/temir,1000,Vue for interactive command-line apps,2022-07-28T13:32:51Z,2025-05-02T17:51:27Z,36,1000,6788,TypeScript,True,True,True,True,False,False,True,3
wavedrom/wavedrom.github.io,1000,Digital timing diagram editor,2014-05-10T22:53:06Z,2025-05-16T11:48:19Z,166,1000,2134,JavaScript,True,True,True,True,True,False,False,45
cljfx/cljfx,1000,"Declarative, functional and extensible wrapper of JavaFX inspired by better parts of react and re-frame",2018-12-22T22:02:32Z,2025-05-17T23:55:57Z,47,1000,1438,Clojure,True,False,True,False,False,False,False,38
